days,weight_kg
53.65679333213838, 4.944967288717288
53.99153074027605, 4.954703587516087
54.3262681484137, 4.964439886314886
54.66100555655136, 4.972785285285284
54.995742964689015, 4.985303383740883
55.330480372826685, 4.990171533140283
55.66521778096434, 5.000603281853281
55.999955189101996, 5.006862331081081
56.33469259723965, 5.021466779279279
56.66943000537732, 5.029812178249678
57.00416741351498, 5.039548477048476
57.33890482165263, 5.047893876018875
57.67364222979029, 5.057630174817675
58.00837963792796, 5.067366473616473
58.343117046065615, 5.075711872586872
58.67785445420327, 5.0854481713856705
59.012591862340926, 5.09379357035607
59.347329270478596, 5.103529869154869
59.68206667861625, 5.111875268125268
60.01680408675391, 5.1216115669240665
60.35154149489156, 5.131347865722865
60.68627890302922, 5.139693264693264
61.02101631116689, 5.148038663663663
61.355753719304545, 5.156384062634062
